product_id,item,category,price,type
350,black diamante expandable ring,Kitchen and Dining,4.25,online
989,diamante hair grip pack/2 ruby,Apparel and Accessories,1.65,online
987,diamante hair grip pack/2 montana,Apparel and Accessories,1.65,online
493,blue sweetheart bracelet,Apparel and Accessories,4.25,online
2641,pink sweetheart bracelet,Apparel and Accessories,4.25,online
2752,purple sweetheart bracelet,Apparel and Accessories,4.25,online
2925,ribbon reel christmas present,Seasonal,1.65,online
1265,first aid tin,"Health, Beauty & Personal Care",3.25,online
2057,make your own monsoon card kit,Toys and Games,2.95,online
2328,pack of 12 hearts design tissues,"Health, Beauty & Personal Care",0.29,online
1659,heart filigree dove large,Home Decor,1.65,online
3534,swirly circular rubbers in bag,Apparel and Accessories,0.42,online
3746,vintage paisley stationery set,Stationery and Craft,2.95,online
3219,set/10 blue polkadot party candles,Party and Festive,1.25,online
2933,ribbon reel socks and mittens,Party and Festive,1.65,online
769,christmas metal tags assorted,Seasonal,0.85,online
788,christmas tree t-light holder,Seasonal,1.45,online
3474,star  t-light holder,Home Decor,1.45,online
1671,heart t-light holder,Home Decor,1.45,online
2115,mini funky design tapes,Stationery and Craft,0.85,online
3479,star wooden christmas decoration,Seasonal,0.85,online
3915,wooden heart christmas scandinavian,Seasonal,0.85,online
777,christmas retrospot tree wood,Seasonal,0.85,online
3274,set/9 christmas t-lights scented,Seasonal,1.25,online
481,blue rose fabric mirror,Home Decor,1.25,online
3575,three canvas luggage tags,Apparel and Accessories,1.95,online
2918,retrospot party bag + sticker set,Party and Festive,1.65,online
2920,retrospot small tube matches,Kitchen and Dining,1.65,online
58,3d christmas stamps stickers,Seasonal,1.25,online
52,36 foil heart cake cases,"Health, Beauty & Personal Care",2.1,online
2358,pack of 6 sweetie gift boxes,Apparel and Accessories,2.55,online
795,cinammon set of 9 t-lights,Home Decor,0.85,online
2287,orange scented set/9 t-lights,"Health, Beauty & Personal Care",0.85,online
2934,ribbon reel stripes design,Party and Festive,1.65,online
3112,set of 2 tins jardin de provence,Kitchen and Dining,4.95,online
2058,make your own playtime card kit,Toys and Games,2.95,online
1001,dinosaurs  writing set,Toys and Games,1.65,online
3356,skulls writing set,Stationery and Craft,1.65,online
1046,doormat black flock,Home Decor,7.95,online
756,christmas decoupage candle,Seasonal,0.85,online
2278,office mug warmer polkadot,Kitchen and Dining,2.95,online
374,black record cover frame,Stationery and Craft,3.39,online
2775,"record frame 7"" single size",Stationery and Craft,2.1,online
55,36 pencils tube red retrospot,Kitchen and Dining,1.25,online
57,36 pencils tube woodland,Stationery and Craft,1.25,online
2948,rocking horse red christmas,Seasonal,0.72,online
2876,regency cakestand 3 tier,Kitchen and Dining,10.95,online
3764,vintage union jack bunting,Party and Festive,8.5,online
2897,retro longboard ironing board cover,Home Decor,3.75,online
59,3d dog picture playing cards,Toys and Games,2.95,online
3030,save the planet cotton tote bag,Apparel and Accessories,2.25,online
2407,paper bunting white lace,Party and Festive,2.95,online
1429,gentleman shirt repair kit,Toys and Games,0.85,online
631,card i love london,Stationery and Craft,0.42,online
2153,mirrored wall art foxy,Home Decor,6.35,online
2154,mirrored wall art gents,Home Decor,2.55,online
130,airline bag vintage jet set white,Apparel and Accessories,4.25,online
2721,potting shed sow 'n' grow set,Kitchen and Dining,4.25,online
132,airline bag vintage world champion,Apparel and Accessories,4.25,online
2589,pink hearts paper garland,Party and Festive,1.65,online
2720,potting shed seed envelopes,Kitchen and Dining,1.25,online
1697,hi tec alpine hand warmer,"Health, Beauty & Personal Care",1.65,online
2691,polyester filler pad 45x45cm,Home Decor,1.55,online
626,card dolly girl,Toys and Games,0.42,online
620,card billboard font,Stationery and Craft,0.42,online
2766,rainy ladies birthday card,Stationery and Craft,0.42,online
2870,red white scarf  hot water bottle,"Health, Beauty & Personal Care",3.95,online
3110,set of 2 tea towels apple and pears,"Health, Beauty & Personal Care",2.95,online
1889,lantern cream gazebo,"Health, Beauty & Personal Care",4.95,online
401,blue birdhouse decoration,Party and Festive,0.85,online
186,antique silver tea glass engraved,Kitchen and Dining,1.06,online
3115,set of 2 wooden market crates,Home Decor,12.75,online
815,classic french style basket natural,Home Decor,6.75,online
879,crazy daisy heart decoration,Party and Festive,1.25,online
628,card holder gingham heart,Stationery and Craft,2.55,online
3405,small stripes chocolate gift bag,Apparel and Accessories,0.85,online
3624,"tray, breakfast in bed",Kitchen and Dining,12.75,online
2663,pizza plate in box,Kitchen and Dining,3.75,online
2583,pink heart dots hot water bottle,"Health, Beauty & Personal Care",3.75,online
2664,place setting white heart,Home Decor,0.42,online
3168,set of 4 napkin charms leaves,Kitchen and Dining,2.55,online
3169,set of 4 napkin charms stars,Kitchen and Dining,2.55,online
3165,set of 4 napkin charms cutlery,Kitchen and Dining,2.55,online
619,caravan square tissue box,Stationery and Craft,1.25,online
571,button box,Home Decor,1.95,online
7,12 message cards with envelopes,Toys and Games,1.65,online
3395,small red babushka notebook,Stationery and Craft,0.85,online
1692,herb marker mint,Garden and Outdoor,0.65,online
1694,herb marker rosemary,Garden and Outdoor,0.65,online
1690,herb marker basil,Garden and Outdoor,0.65,online
1691,herb marker chives,Garden and Outdoor,0.65,online
1693,herb marker parsley,Garden and Outdoor,0.65,online
1695,herb marker thyme,Garden and Outdoor,0.65,online
2087,metal merry christmas wreath,Seasonal,1.95,online
3839,white christmas garland stars trees,Seasonal,3.75,online
2913,retrospot giant tube matches,Kitchen and Dining,2.55,online
53,36 foil star cake cases,"Health, Beauty & Personal Care",2.1,online
2350,pack of 6 handbag gift boxes,Apparel and Accessories,2.55,online
1425,garland wooden happy easter,Seasonal,1.25,online
593,calendar paper cut design,Stationery and Craft,2.95,online
592,calendar in season design,Stationery and Craft,2.95,online
459,blue paisley tissue box,Stationery and Craft,1.25,online
2612,pink paisley square tissue box,Apparel and Accessories,1.25,online
3585,toast its - happy birthday,Kitchen and Dining,1.25,online
3220,set/10 ivory polkadot party candles,Party and Festive,1.25,online
3354,skulls storage box small,Home Decor,2.1,online
1840,jumbo storage bag skulls,Apparel and Accessories,1.95,online
1415,garden path journal,Garden and Outdoor,2.55,online
371,black orange squeezer,Kitchen and Dining,0.42,online
3209,set of 72 green paper doilies,"Health, Beauty & Personal Care",1.45,online
2919,retrospot red washing up gloves,"Health, Beauty & Personal Care",2.1,online
3382,small licorice des pink bowl,Kitchen and Dining,1.25,online
3537,"swiss roll towel, chocolate  spots","Health, Beauty & Personal Care",2.95,online
2495,picnic basket wicker large,Garden and Outdoor,9.95,online
892,cream sweetheart egg holder,"Health, Beauty & Personal Care",4.95,online
2517,pink 3 piece polkadot cutlery set,Kitchen and Dining,3.75,online
2614,pink party bags,Party and Festive,2.1,online
461,blue party bags,Party and Festive,2.1,online
2542,pink cream felt craft trinket box,"Health, Beauty & Personal Care",1.25,online
2838,red retrospot oven glove double,Kitchen and Dining,2.95,online
2940,ridged glass storage jar cream lid,"Health, Beauty & Personal Care",3.75,online
2344,pack of 20 napkins pantry design,Kitchen and Dining,0.85,online
3524,sweetheart cakestand 3 tier,Kitchen and Dining,9.95,online
763,christmas hanging star with bell,Seasonal,1.25,online
2199,multicolour  confetti in tube,Party and Festive,1.65,online
743,chocolate 3 wick morris box candle,Home Decor,4.25,online
3100,set of 16 vintage pistachio cutlery,Kitchen and Dining,12.75,online
781,christmas toilet roll,Seasonal,1.25,online
3833,white bell honeycomb paper,"Health, Beauty & Personal Care",1.65,online
73,4 purple flock dinner candles,Home Decor,2.55,online
2515,pink & white breakfast tray,Kitchen and Dining,5.95,online
1189,english rose spirit level,DIY and Tools,1.95,online
1920,large round wicker platter,Home Decor,5.95,online
381,black tea towel classic design,"Health, Beauty & Personal Care",1.25,online
767,christmas lights 10 vintage baubles,Seasonal,4.95,online
2977,roses regency teacup and saucer,Kitchen and Dining,2.95,online
3541,t-light holder hanging lace,Home Decor,1.25,online
1624,hanging heart mirror decoration,Party and Festive,0.65,online
890,cream slice flannel chocolate spot,"Health, Beauty & Personal Care",2.95,online
891,cream slice flannel pink spot,"Health, Beauty & Personal Care",2.95,online
1562,green regency teacup and saucer,Kitchen and Dining,2.95,online
1138,eight piece dinosaur set,Toys and Games,1.25,online
1651,heads and tails sporting fun,Home Decor,1.25,online
200,ass col small sand gecko p'weight,Kitchen and Dining,0.42,online
1173,enamel measuring jug cream,"Health, Beauty & Personal Care",4.25,online
10,12 pencils small tube skull,Stationery and Craft,0.65,online
8,12 pencil small tube woodland,Stationery and Craft,0.65,online
460,blue paper parasol,Garden and Outdoor,2.95,online
3681,victorian  metal postcard spring,Apparel and Accessories,1.69,online
2083,metal 4 hook hanger french chateau,Kitchen and Dining,2.95,online
366,black kitchen scales,Toys and Games,8.5,online
2811,red kitchen scales,Toys and Games,8.5,online
1765,ivory kitchen scales,Toys and Games,8.5,online
2197,multi colour silver t-light holder,Home Decor,0.85,online
35,3 hook hanger magic garden,Garden and Outdoor,1.95,online
210,assorted colour lizard suction hook,Home Decor,0.42,online
1838,jumbo bag woodland animals,Apparel and Accessories,1.95,online
709,children's circus parade mug,Toys and Games,1.65,online
2317,pack 3 fire engine/car patches,Stationery and Craft,1.25,online
634,card psychedelic apples,Stationery and Craft,0.42,online
1759,ivory enchanted forest placemat,Kitchen and Dining,1.65,online
2353,pack of 6 pannetone gift boxes,Kitchen and Dining,2.55,online
2070,measuring tape babushka red,Apparel and Accessories,2.95,online
2800,red enchanted forest placemat,Kitchen and Dining,1.65,online
720,childrens dolly girl mug,Toys and Games,1.65,online
3581,toadstool money box,Garden and Outdoor,2.95,online
2056,make your own flowerpower card kit,Toys and Games,2.95,online
2410,paper chain kit london,Toys and Games,2.95,online
2068,measuring tape babushka blue,Apparel and Accessories,2.95,online
2476,pencil case life is beautiful,Stationery and Craft,2.95,online
3919,wooden rounders garden set,Garden and Outdoor,9.95,online
726,childs breakfast set dolly girl,Toys and Games,9.95,online
727,childs breakfast set spaceboy,Toys and Games,9.95,online
578,cake plate lovebird white,Kitchen and Dining,4.95,online
3909,wooden advent calendar red,Seasonal,16.95,online
1531,green christmas tree card holder,Seasonal,4.25,online
3504,string of stars card holder,Apparel and Accessories,2.95,online
3224,set/12 taper candles,Stationery and Craft,0.85,online
2142,mint kitchen scales,Toys and Games,8.5,online
3887,white wood garden plant ladder,Garden and Outdoor,9.95,online
1481,glass jar english confectionery,Kitchen and Dining,2.95,online
1480,glass jar digestive biscuits,Kitchen and Dining,2.95,online
2106,milk bottle with glass stopper,Kitchen and Dining,6.95,online
3821,welcome  wooden block letters,Home Decor,9.95,online
3249,set/4 modern vintage cotton napkins,Kitchen and Dining,2.95,online
3763,vintage union jack apron,Kitchen and Dining,6.95,online
3516,swallow square tissue box,Stationery and Craft,1.25,online
2242,no junk mail metal sign,Home Decor,1.25,online
3357,slate tile natural hanging,Home Decor,1.65,online
3727,vintage glass coffee caddy,Kitchen and Dining,5.95,online
3302,silver glass t-light set,Kitchen and Dining,2.95,online
2938,ridged glass finger bowl,Kitchen and Dining,1.45,online
1454,glass  beurre dish,Kitchen and Dining,3.95,online
1438,gin & tonic diet greeting card,Stationery and Craft,0.42,online
328,"birthday card, retro spot",Kitchen and Dining,0.42,online
3980,wrap red apples,Stationery and Craft,0.42,online
2856,red retrospot wrap,Kitchen and Dining,0.42,online
3960,wrap christmas screen print,Seasonal,0.42,online
1210,fancy fonts birthday wrap,Apparel and Accessories,0.42,online
820,classic white frame,Home Decor,2.95,online
352,black diner wall clock,Home Decor,8.5,online
1059,doormat peace on earth blue,Home Decor,7.95,online
524,box of 24 cocktail parasols,Kitchen and Dining,0.42,online
1585,grow your own plant in a can,Garden and Outdoor,1.06,online
2667,plasters in tin circus parade,"Health, Beauty & Personal Care",1.65,online
2670,plasters in tin strongman,"Health, Beauty & Personal Care",1.65,online
2120,mini jigsaw dinosaur,Toys and Games,0.42,online
2117,mini jigsaw bake a cake,Toys and Games,0.42,online
2121,mini jigsaw dolly girl,Toys and Games,0.42,online
3920,wooden school colouring set,Apparel and Accessories,1.65,online
2339,pack of 12 traditional crayons,Stationery and Craft,0.42,online
633,card party games,Party and Festive,0.42,online
512,booze & women greeting card,Stationery and Craft,0.42,online
2338,pack of 12 suki tissues,Toys and Games,0.29,online
2343,pack of 12 woodland tissues,"Health, Beauty & Personal Care",0.29,online
2335,pack of 12 skull tissues,"Health, Beauty & Personal Care",0.29,online
2322,pack of 12 blue paisley tissues,"Health, Beauty & Personal Care",0.29,online
2324,pack of 12 circus parade tissues,"Health, Beauty & Personal Care",0.29,online
2336,pack of 12 spaceboy tissues,Toys and Games,0.29,online
1881,lads only tissue box,Stationery and Craft,1.25,online
2852,red retrospot tissue box,Kitchen and Dining,1.25,online
2331,pack of 12 pink paisley tissues,"Health, Beauty & Personal Care",0.29,online
1442,gingerbread man cookie cutter,Kitchen and Dining,1.25,online
1441,gin and tonic mug,Kitchen and Dining,1.25,online
1749,if you can't stand the heat mug,Kitchen and Dining,1.25,online
1735,i can only please one person mug,Kitchen and Dining,1.25,online
2586,pink heart shape egg frying pan,Kitchen and Dining,1.25,online
29,200 red + white bendy straws,Party and Festive,1.25,online
2773,recipe box retrospot,Kitchen and Dining,2.95,online
2772,recipe box pantry yellow design,Kitchen and Dining,2.95,online
2771,recipe box blue sketchbook design,Stationery and Craft,2.95,online
27,20 dolly pegs retrospot,Toys and Games,1.25,online
